SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Bethany Christian School,n/a,6304 S. Price Road,Tempe,Maricopa,85283-,y,rn,25,96,4,100,92,8,100,92,8,100,96,4,100,96,4,100,96,4,100,96,4,100,8,0,4
Bicentennial North School,n/a,7237 W Missouri Ave,Glendale,Maricopa,85303,y,rn,161,100,0,100,96,0,99,96,0,96,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Big Park Community School,n/a,25 W Saddlehorn Ct,Sedona,Yavapai,86351,n, ,22,86,13.6,100,86,13.6,100,86,13.6,100,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,13.6,0,0
Billy Lane Lauffer Middle School,n/a,5385 E Littletown Rd,Tucson,Pima,85706,y,rn,169,99,.6,100,91,.6,100,90,.6,91,99,.6,100,99,.6,100,99,.6,100,99,.6,100,.6,0,.6
Biltmore Prep,n/a,4601 N 34th Street,Phoenix,Maricopa,85018-,y,lpn,32,100,0,100,97,0,100,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Black Mountain Elementary School,n/a,33016 N 60th St,Cave Creek,Maricopa,85327,y,rn,87,99,1.1,100,92,4.6,100,92,4.6,100,97,3.4,100,97,3.4,100,98,2.3,100,98,2.3,100,3.4,0,1.1
Black Mountain Elementary School,n/a,3404 Santa Maria Rd,Golden Valley,Mohave,86413-3404,y,lpn,60,100,0,100,50,0,100,55,1.7,57,100,0,100,98,0,98,98,0,98,100,0,100,3.3,0,0
Blue Elementary,n/a,80 Turkey Creek Rd,Blue,Greenlee,85922,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Blue Ridge Middle School,n/a,1200 W White Mountain Blvd,Lakeside,Navajo,85929-,n, ,173,96,4,100,88,4.6,95,87,5.8,93,97,3.5,100,96,4,100,97,3.5,100,96,4,100,4.6,.6,4
Bonita Elementary School,n/a,18008 S Ft Grant Rd,Bonita,Graham,85643,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Bonnie Brennan School,n/a,100 Cochise Dr,Winslow,Navajo,86047-,n, ,78,100,0,100,97,0,99,97,0,99,97,0,97,100,0,100,100,0,100,100,0,100,0,0,0
Booth-fickett Math/science Magnet School,n/a,450 S Montego Dr,Tucson,Pima,85710,y,rn,241,100,0,100,99,1.2,100,98,2.1,100,100,0,100,100,.4,100,99,.8,100,100,.4,100,2.9,0,.4
Boulder Creek Elementary,n/a,8045 E Portobello Ave,Mesa,Maricopa,85212,y,rn,96,96,4.2,100,94,2.1,100,92,4.2,100,96,4.2,100,96,0,96,97,3.1,100,98,2.1,100,5.2,0,2.1
Boulder Creek Elementary School,n/a,22801 N. 22nd Street,Phoenix,Maricopa,85024-,y,rn,104,95,4.8,100,91,7.7,100,89,7.7,98,95,4.8,100,95,4.8,100,97,2.9,100,98,1.9,100,9.6,0,1.9
Bouse Elementary School ,n/a,44936 Joshua,Bouse,La Paz,85325-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Bowie Unified School District,n/a,315 W 5th St,Bowie,Cochise,85605-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Bradley Academy,n/a,16060 W. Lower Buckeye Pkwy,Goodyear,Maricopa,85338-,n, ,22,100,0,100,91,0,100,91,9.1,100,100,0,100,100,0,100,100,0,100,100,0,100,4.5,4.5,0
Bright Beginnings School #1,n/a,400 N Andersen Blvd,Chandler,Maricopa,85224,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Brinton Elementary,n/a,11455 E Sunland Ave,Mesa,Maricopa,85208-7705,y,rn,89,98,2.2,100,92,2.2,100,92,2.2,100,98,2.2,100,98,2.2,100,99,1.1,100,100,0,100,4.5,0,0
Brunson-lee Elementary School,n/a,1350n. 48th Street,Phoenix,Maricopa,85008-,y,rn,56,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Buckeye Primary School,n/a,210 S 6th St,Buckeye,Maricopa,85326,y,lpn,90,98,2.2,100,94,5.6,100,94,5.6,100,98,2.2,100,99,1.1,100,99,1.1,100,92,7.8,100,10,2.2,1.1
Bullhead City Jr. High,n/a,1914 Hancock,Bullhead City,Mohave,86426-,y,lpn,149,99,.7,100,99,.7,100,99,.7,99,99,.7,100,99,.7,100,99,.7,100,99,.7,100,.7,0,.7
Burk Elementary School,n/a,545 North Burk St.,Gilbert,Maricopa,85234-,y,rn,65,98,1.5,100,92,3.1,98,91,4.6,98,98,1.5,100,98,1.5,100,97,3.1,100,98,1.5,100,6.2,0,1.5
Burke Basic Elementary School,n/a,131 East Southern Ave,Mesa,Maricopa,85210-,y,lpn,103,100,0,100,83,0,98,83,0,96,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Butterfield Elementary School,n/a,43800 W Honeycutt Rd,Maricopa,Pinal,85239,y,rn,102,100,0,100,99,0,99,100,0,100,99,1,100,100,0,100,100,0,100,100,0,100,1,0,0
Butterfield Elementary School,n/a,3400 W Massingale Rd,Tucson,Pima,85741-1471,n, ,71,100,0,100,96,0,96,94,1.4,96,100,0,100,99,0,99,100,0,100,100,0,100,0,2.8,0
C E Rose Elementary School,n/a,710 W Michigan Dr,Tucson,Pima,85714,y,rn,78,100,0,100,97,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C O Greenfield School,n/a,7009 S 10th St,Phoenix,Maricopa,85042,n, ,103,100,0,100,99,0,99,99,0,99,100,0,100,100,0,100,100,0,100,95,0,95,0,0,0
C.j. Jorgensen,n/a,1701 W. Roeser Rd.,Phoenix,Maricopa,85041-,y,lpn,58,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cactus Middle School,n/a,1220 E Kortsen Rd,Casa Grande,Pinal,85222,y,rn,303,100,0,100,93,.3,96,93,.3,96,100,0,100,100,0,100,100,0,100,100,0,100,0,.3,0
Cactus View Elementary School,n/a,17602 N Central Ave,Phoenix,Maricopa,85022,y,rn,92,96,4.3,100,0,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,4.3,0,0
Cactus Wren Elementary School,n/a,9650 N 39th Ave,Phoenix,Maricopa,85051,n, ,87,97,1.1,98,98,2.3,100,97,3.4,100,99,1.1,100,98,2.3,100,99,1.1,100,99,1.1,100,4.6,0,1.1
Calabasas School,n/a,131 Camino Maricopa,Rio Rico,Santa Cruz,85648-,y,rn,140,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Calibre Academy Of Surprise,n/a,15688 W. Acoma Rd.,Surprise,Maricopa,85379-,n, ,178,99,1.1,100,98,1.1,100,98,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,1.1,0,1.1
Calvary Chapel Christian School,n/a,8725 E Speedway Blvd,Tucson,Pima,85710-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Calvary Christian Academy,n/a,1605 S. Mcculloch Blvd,Lake Havasu City,Mohave,86403-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cambridge Academy - Queen Creek,n/a,20365 E Ocotillo Rd,Mesa,Maricopa,85207,n, ,30,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cambridge Academy East,n/a,9412 E.brown Rd.,Mesa,Maricopa,85207-,n, ,32,97,3.1,100,94,3.1,100,97,0,100,94,6.3,100,97,3.1,100,97,3.1,100,97,3.1,100,6.3,0,3.1
Camelback Academy,n/a,7634 W Camelback Rd,Glendale,Maricopa,85303-,n, ,59,98,1.7,100,95,1.7,100,95,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,1.7,0,1.7
Camp Verde Middle School,n/a,370 Camp Lincoln Rd,Camp Verde,Yavapai,86322,y,rn,118,96,4.2,100,87,11,99,87,11,98,95,5.1,100,95,5.1,100,96,4.2,100,96,4.2,100,11,0,3.4
Campo Bello Elementary School,n/a,2650 E. Contention Mine Rd,Phoenix,Maricopa,85032-,y,rn,73,100,0,100,97,1.4,99,97,1.4,99,99,0,99,100,0,100,100,0,100,100,0,100,1.4,0,0
Candeo Schools,n/a,9965 W Calle Lejos,Peoria,Maricopa,85383,n, ,69,93,7.2,100,93,7.2,100,93,7.2,100,91,8.7,100,91,8.7,100,91,7.2,99,91,8.7,100,8.7,0,8.7
Canon School,n/a,18800 E School House Rd,Black Canyon City,Yavapai,85324,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Canyon Breeze Elementary,n/a,11675 W Encanto Blvd,Avondale,Maricopa,85323,n, ,97,100,0,100,94,0,97,92,0,95,98,0,98,99,0,99,100,0,100,80,0,80,2.1,0,0
Canyon Day Junior High School,n/a,200 Falcon Way,Whiteriver,Navajo,85941-0190,n, ,133,100,0,100,97,0,98,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Canyon De Chelly Elementary School,n/a,Hwy 191,Chinle,Apache,86503,n, ,54,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Canyon Elementary,n/a,5490 W Paradise Ln,Glendale,Maricopa,85306-,y,rn,37,97,2.7,100,54,8.1,65,54,8.1,65,97,2.7,100,97,2.7,100,97,2.7,100,100,0,100,8.1,0,0
Canyon Pointe Academy,n/a,4941 W Union Hills Dr,Glendale,Maricopa,85308,n, ,54,94,5.6,100,91,7.4,100,91,7.4,100,94,5.6,100,94,5.6,100,94,5.6,100,94,5.6,100,7.4,0,5.6
Canyon Ridge Elementary,n/a,17359 W Surprise Farms Loop,Surprise,Maricopa,85388-,y,lpn,103,96,3.9,100,76,4.9,82,74,4.9,79,96,2.9,99,96,3.9,100,97,1.9,99,96,2.9,99,4.9,0,1.9
Canyon Rim Elementary,n/a,3045 S Canyon Rim,Mesa,Maricopa,85212,y,rn,133,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,98,1.5,100,98,2.3,100,99,.8,100,2.3,0,.8
Canyon Springs,n/a,42901 N 45th Ave,Phoenix,Maricopa,85087-,y,rn,108,96,3.7,100,87,6.5,99,87,6.5,99,95,4.6,100,95,4.6,100,96,3.7,100,94,3.7,98,5.6,0,3.7
Capitol Elementary School,n/a,330 N. 16th Ave,Phoenix,Maricopa,85007-,y,rn,73,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Capps Middle School,n/a,3375 Buckskin Canyon Rd,Heber,Navajo,85928-,y,rn,33,97,3,100,94,6.1,100,94,6.1,100,97,3,100,97,3,100,97,3,100,97,3,100,6.1,0,3
Carden Christian Academy Center,n/a,2727 N Swan Rd,Tucson,Pima,85712-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Carden Of Tucson,n/a,5260 N Royal Palm Dr,Tucson,Pima,85705,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Career Success School - Sage Campus,n/a,3120 N 32nd St,Phoenix,Maricopa,85018,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Carmichael,n/a,701 Ne Carmichael Ave,Sierra Vista,Cochise,85635-,y,rn,40,100,0,100,100,0,100,100,0,100,98,2.5,100,98,2.5,100,100,0,100,98,2.5,100,0,2.5,0
Cartwright Elementary School,n/a,5833 W Thomas Rd,Phoenix,Maricopa,85031,y,rn,96,100,0,100,98,0,98,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Casa Grande Middle School,n/a,300 W Mc Murray Blvd,Casa Grande,Pinal,85222,y,rn,216,100,0,100,92,.9,96,91,.9,95,100,0,100,100,0,100,100,0,100,100,0,100,.5,4.2,0
Casas Christian School,n/a,10801 N La Cholla Blvd,Tucson,Pima,85742-____,n, ,28,100,0,100,68,32.1,100,64,35.7,100,96,0,96,96,3.6,100,100,0,100,100,0,100,35.7,0,0
Castle Dome Middle School,n/a,2353 S Otondo Drive,Yuma,Yuma,85365-,n, ,261,100,0,100,73,.4,75,73,0,75,100,0,100,100,0,100,100,0,100,100,0,100,.4,0,0
Catalina Ventura School,n/a,6331 N 39th Ave,Phoenix,Maricopa,85019,y,rn,145,100,0,100,99,.7,100,99,1.4,100,100,0,100,100,0,100,100,0,100,100,0,100,1.4,0,0
Caurus Academy,n/a,41900 S 42nd Ave,Phoenix,Maricopa,85086-,n, ,21,95,0,95,71,0,71,71,0,71,86,0,86,90,0,90,90,0,90,95,0,95,9.5,0,0
Cedar Hills Elementary School,n/a,9501 Nellie Drive,Kingman,Mohave,86401-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Centennial Elementary,n/a,3507 S. Ranch House Parkway,Gilbert,Maricopa,85297-,n, ,138,96,4.3,100,91,7.2,100,91,7.2,100,96,3.6,100,96,3.6,100,98,2.2,100,98,2.2,100,8,0,2.2
Centennial Elementary School,n/a,2200 W. Wetmore Road,Tucson,Pima,85705-,n, ,65,97,3.1,100,94,3.1,100,94,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,4.6,1.5,3.1
Center For Academic Success,n/a,900 Carmelita Drive,Sierra Vista,Cochise,85635-,n, ,30,97,0,97,97,3.3,100,97,3.3,100,93,0,93,97,0,97,97,0,97,100,0,100,3.3,0,0
Center For Academic Success #4,n/a,510 G Avenue,Douglas,Cochise,85607-,n, ,78,99,0,99,74,0,79,69,0,74,97,0,97,97,0,97,95,0,95,97,0,97,0,0,0
Center For Educational Excellence,n/a,1700 E Elliot Rd. #9,Tempe,Maricopa,85284-____,n, ,43,98,2.3,100,95,2.3,100,95,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,2.3,0,0
Centerra Mirage Stem Academy,n/a,15151 W. Centerra Drive South,Goodyear,Maricopa,85338-____,y,lpn,82,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cesar Chavez Elementary School,n/a,1130 N. 10th Ave,San Luis,Yuma,85349-____,y,lpn,122,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cesar Chavez Elementary School,n/a,4001 S 3rd Street,Phoenix,Maricopa,85040-,y,lpn,36,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Challenge Charter School,n/a,5801 W Greenbriar Dr,Glendale,Maricopa,85308,n, ,46,96,4.3,100,89,10.9,100,89,10.9,100,96,4.3,100,93,6.5,100,96,4.3,100,96,4.3,100,10.9,0,4.3
Challenger Basic School,n/a,1315 N Greenfield Rd,Gilbert,Maricopa,85234-,n, ,26,96,3.8,100,69,26.9,100,69,26.9,100,92,7.7,100,92,7.7,100,92,7.7,100,92,7.7,100,26.9,0,7.7
Challenger Middle School,n/a,6905 W Maryland Ave,Glendale,Maricopa,85303,y,lpn,145,97,0,97,99,0,100,98,0,98,98,2.1,100,100,0,100,99,0,99,100,0,100,.7,0,0
Champion Schools,n/a,7900 S Jesse Owens Pkwy,Phoenix,Maricopa,85042-,n, ,67,90,7.5,97,13,7.5,21,7,7.5,15,90,7.5,97,85,7.5,93,88,7.5,96,91,7.5,99,7.5,0,0
Champion Schools,n/a,250 S. Mcqueen Rd.,Chandler,Maricopa,85225-,n, ,51,76,0,76,63,2,65,63,2,65,76,0,76,76,0,76,76,0,76,76,0,76,3.9,0,0
Chandler Christian Academy,n/a,19620 South Mcqueen Road,Chandler,Maricopa,85286,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Chandler Preparatory Academy,n/a,1951 N Alma School Rd,Chandler,Maricopa,85225,n, ,118,94,5.9,100,90,8.5,100,89,9.3,100,95,5.1,100,95,5.1,100,94,5.9,100,95,5.1,100,10.2,0,5.1
Chandler Traditional Academy - Goodman Ca,n/a,2600 W Knox Rd,Chandler,Maricopa,85224,n, ,69,97,1.4,99,80,5.8,100,83,5.8,100,97,1.4,99,96,2.9,99,97,1.4,99,99,1.4,100,5.8,0,0
Chandler Traditional Academy Freedom Campus,n/a,6040 S. Joslyn Lane,Gilbert,Maricopa,85298-,n, ,94,97,3.2,100,82,12.8,100,82,13.8,100,97,3.2,100,96,4.3,100,97,3.2,100,97,3.2,100,14.9,0,1.1
Chandler Traditional Academy Independence,n/a,1405 W Lake Dr,Chandler,Maricopa,85248-,n, ,62,98,1.6,100,95,3.2,100,95,4.8,100,97,3.2,100,97,3.2,100,100,0,100,98,1.6,100,8.1,0,1.6
Chandler Traditional Academy-humphrey ,n/a,125 South 132nd Street,Chandler,Maricopa,85225-,n, ,57,100,0,100,96,3.5,100,96,3.5,100,100,0,100,100,0,100,100,0,100,100,0,100,3.5,0,0
Chandler Traditional Academy-liberty,n/a,550 North Emmett Dr.,Chandler,Maricopa,85225-,n, ,71,96,4.2,100,80,8.5,100,89,8.5,100,96,4.2,100,96,4.2,100,94,5.6,100,96,4.2,100,9.9,1.4,4.2
Chaparral Elementary School,n/a,3380 E Frye Rd,Gilbert,Maricopa,85297,n, ,122,99,.8,100,92,6.6,100,93,5.7,100,99,.8,100,99,.8,100,96,4.1,100,98,2.5,100,8.2,0,.8
Chaparral Elementary School,n/a,3808 W Joan D`arc,Phoenix,Maricopa,85029-,n, ,53,98,1.9,100,96,1.9,100,94,3.8,100,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,3.8,0,1.9
Charles W Harris Elementary School,n/a,2252 N 55th Ave,Phoenix,Maricopa,85035,y,lpn,140,99,0,99,96,0,96,96,0,96,98,0,98,100,0,100,99,0,99,100,0,100,0,0,0
Charlotte Patterson Elementary,n/a,7520 S Adora Blvd,Gilbert,Maricopa,85298,n, ,115,93,7,100,92,6.1,100,92,7,100,93,7,100,91,8.7,100,93,7,100,93,7,100,7.8,.9,4.3
Cheatham Elementary School,n/a,4725 W South Mountain Ave,Laveen,Maricopa,85339,n, ,104,95,0,95,99,0,100,99,0,100,96,0,96,97,0,97,98,0,98,98,0,98,0,0,0
Cheyenne Elementary,n/a,11806 N. 87th Ave.,Peoria,Maricopa,85345-,y,rn,96,98,2.1,100,97,2.1,100,98,2.1,100,98,2.1,100,97,2.1,99,98,2.1,100,99,1,100,3.1,0,1
Children First Academy - Phoenix,n/a,1648 S 16th St,Phoenix,Maricopa,85034-,y,rn,31,97,0,97,97,0,97,97,0,97,97,0,97,97,0,97,94,0,94,97,0,97,0,0,0
Children First Academy Of Tempe ,n/a,1938 E Apache Blvd,Tempe,Maricopa,85281-____,n, ,24,100,0,100,88,0,88,88,0,88,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Chinle Elemetary School,n/a,US-191,Chinle ,Apache,86503-,y,rn,70,100,0,100,97,0,97,96,0,96,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
Christ Lutheran School,n/a,14420 S 8th St,Phoenix,Maricopa,85048-,y,rn,56,100,0,100,95,5.4,100,98,1.8,100,98,1.8,100,98,1.8,100,100,0,100,100,0,100,7.1,0,0
Christ The King Catholic Elementary,n/a,1551 East Dana Avenue,Mesa,Maricopa,85204-,y,rn,23,100,0,100,91,0,100,91,8.7,100,100,0,100,100,0,100,100,0,100,100,0,100,8.7,0,0
Christ's Greenfield Lutheran School,n/a,425 N Greenfield Rd,Gilbert,Maricopa,85234,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Christian Academy Of Prescott,n/a,148 S Marina St,Prescott,Yavapai,86303-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cibecue Community School,n/a,P.o. Box 80068,Cibecue,Navajo,85911,n, ,42,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cicero Preparatory Academy,n/a,7205 N Pima Rd,Scottsdale,Maricopa,85250-____,n, ,141,97,2.8,100,88,10.6,100,87,12.1,100,96,3.5,100,97,2.8,100,97,2.8,100,98,2.1,100,12.1,0,2.1
Cimarron Springs Elementary,n/a,17032 W Suprise Farms Loop S,Surprise,Maricopa,85388,y,lpn,101,97,3,100,90,5,95,90,5,95,97,3,100,95,4,99,95,5,100,97,3,100,6.9,0,0
Circle Cross Ranch K-8 School,n/a,35900 N Charbray,Queen Creek,Pinal,85132-,y,lpn,104,96,0,96,90,1.9,93,90,1.9,92,96,0,96,96,1,97,97,0,97,94,1,95,1.9,1,0
Civano Community School,n/a,10625 E. Drexel Road,Tucson,Pima,85747-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Clarendon,n/a,1225 W. Clarendon Ave,Phoenix,Maricopa,08501-3359,n, ,154,98,1.3,99,98,.6,100,97,1.3,100,99,1.3,100,99,.6,99,99,.6,99,99,.6,100,2.6,0,.6
Clarkdale-jerome Elementary School,n/a,1615 Main St,Clarkdale,Yavapai,86324,n, ,65,97,3.1,100,77,6.2,86,77,4.6,85,97,3.1,100,92,4.6,97,97,3.1,100,97,3.1,100,9.2,0,3.1
Cloves Campbell,n/a,2624 E South Mountain Ave,Phoenix,Maricopa,85042-,y,rn,57,96,0,96,98,0,100,96,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Coatimundi Middle School,n/a,450 Avenida Coatimundi,Rio Rico,Santa Cruz,85648-,y,rn,136,100,0,100,100,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,.7,0
Coatimundi Middle School,n/a,1374 W. Frontage Rd.,Rio Rico,Santa Cruz,85648-,y,rn,136,100,0,100,100,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,.7,0
Cochise Elementary School,n/a,5025 N Bowie Ave,Cochise,Cochise,85606,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cochise Sda Christian School,n/a,1462 S Naco Hwy,Bisbee,Cochise,85603-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cocopah Middle School,n/a,6615 E Cholla St,Scottsdale,Maricopa,85254-,y,rn,261,96,4.2,100,92,1.9,100,92,5,98,96,4.2,100,97,3.4,100,95,5,100,96,3.8,100,8,1.1,3.1
Collier Elementary,n/a,350 S 118th Ave,Avondale,Maricopa,85323,y,rn,108,98,1.9,100,98,0,98,98,0,98,97,1.9,99,97,1.9,99,98,1.9,100,98,1.9,100,1.9,0,0
Colonel Smith Middle School,n/a,5651 E Smith Ave,Ft. Huachuca,Cochise,85613,y,rn,121,100,0,100,96,.8,100,96,.8,100,99,.8,100,99,.8,100,100,0,100,100,0,100,.8,0,0
Combs Traditional Academy,n/a,37327 N Gantzel Rd,San Tan Valley,Pinal,85140-,y,rn,24,92,8.3,100,100,0,100,100,0,100,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,8.3,0,0
Concordia Charter School,n/a,142 N Date,Mesa,Maricopa,85201,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Congress Elementary School,n/a,26400 Tenderfoot Hill Dr,Congress,Yavapai,85332-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Connolly Middle School,n/a,2002 E.concorda,Tempe,Maricopa,85282-,y,rn,368,98,1.9,99,85,3.8,99,85,4.1,98,98,1.6,99,98,2.4,100,98,2.2,100,98,2.2,100,4.3,.3,1.9
Constitution Elementary School,n/a,18440 N 15th Ave,Phoenix,Maricopa,85023,y,rn,79,94,1.3,95,99,0,99,99,0,99,99,1.3,100,100,0,100,99,1.3,100,100,0,100,1.3,0,0
Continental Elementary School,n/a,1991 E White House Canyon Rd,Green Valley,Pima,85622,y,rn,59,100,0,100,98,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Copper Basin K-8,n/a,28682 N Main St,Queen Creek,Pinal,85232,y,rn,84,94,6,100,64,0,74,63,6,71,95,4.8,100,94,6,100,95,4.8,100,99,1.2,100,2.4,3.6,1.2
Copper Canyon Elementary School,n/a,17650 N. 54th St,Scottsdale,Maricopa,85254-,y,rn,95,97,3.2,100,96,4.2,100,96,4.2,100,97,3.2,100,97,3.2,100,98,2.1,100,98,2.1,100,4.2,0,0
Copper Creek Elementary,n/a,7071 W Hillcrest Blvd,Glendale,Maricopa,85310-,y,rn,111,97,2.7,100,95,4.5,100,95,4.5,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,4.5,0,1.8
Copper King Elementary,n/a,10730 W Campbell Ave,Phoenix,Maricopa,85037,y,rn,90,99,1.1,100,96,1.1,100,96,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,100,0,100,1.1,0,0
Copper Ridge,n/a,10101 E. Thompson Peak Parkway,Scottsdale,Maricopa,85255-,y,rn,141,98,2.1,100,96,4.3,100,96,4.3,100,96,3.5,100,96,3.5,100,98,2.1,100,98,2.1,100,4.3,.7,2.1
Copper Trails Elementary,n/a,16875 W. Canyon Trails Blvd,Goodyear,Maricopa,85338-,y,lpn,108,100,0,100,95,0,100,94,4.6,99,100,0,100,100,0,100,100,0,100,100,0,100,4.6,0,0
Copperwood,n/a,11232 N. 65th Avenue,Glendale,Maricopa,85304-,y,rn,105,93,5.7,99,79,5.7,86,77,5.7,83,94,5.7,100,94,5.7,100,96,3.8,100,94,5.7,100,5.7,0,3.8
Cordova Middle School,n/a,5631 N 35th Ave,Phoenix,Maricopa,85017,n, ,136,93,6.6,100,99,0,100,98,0,99,98,0,98,99,0,99,99,0,99,100,0,100,0,.7,0
Corona Foothills Middle School,n/a,16705 S Houghton Rd,Corona De Tucson,Pima,85641-,n, ,153,98,2,100,96,3.3,100,96,3.3,100,98,2,100,98,2,100,100,0,100,98,2,100,3.3,0,2
Coronado Elementary,n/a,4333 S. De Anza Blvd,Gilbert,Maricopa,85297-,y,lpn,95,98,2.1,100,95,4.2,100,95,4.2,100,98,2.1,100,98,2.1,100,97,3.2,100,98,2.1,100,4.2,0,2.1
Coronado Elementary School,n/a,5148 Coronado School Dr,Sierra Vista,Cochise,85615,y,rn,49,98,2,100,94,4.1,100,94,4.1,100,98,2,100,98,2,100,100,0,100,98,2,100,4.1,0,2
